03,State-PUNJAB,Total,15,124891,67998,56893,22365,18814,3551,6586,4376,2210,2482,1440,1042,51926,20594,31332,12495,9802,2693,3448,2050,1398,1303,770,533,24286,10152,14134,
03,State-PUNJAB,Total,16,156963,86051,70912,34195,29403,4792,9533,6382,3151,3456,2123,1333,68398,25546,42852,13871,11121,2750,3845,2391,1454,1283,709,574,22382,8376,14006,
03,State-PUNJAB,Total,17,183102,103046,80056,47326,41368,5958,12390,8624,3766,4178,2621,1557,82233,29558,52675,13821,11465,2356,3578,2312,1266,1146,630,516,18430,6468,11962,
03,State-PUNJAB,Total,18,300593,171638,128955,86819,77253,9566,20032,14056,5976,6332,4028,2304,127697,42464,85233,25083,21188,3895,5800,3714,2086,1906,1076,830,26924,7859,19065,
03,State-PUNJAB,Total,19,279940,156991,122949,86719,77228,9491,18736,13133,5603,5699,3603,2096,125735,39921,85814,17378,14628,2750,4065,2572,1493,1294,693,601,20314,5213,15101,
03,State-PUNJAB,Rural,5-19,1316563,711333,605230,207649,180894,26755,58699,39539,19160,21449,12610,8839,408692,144908,263784,70454,55299,15155,23205,13462,9743,8142,4191,3951,518273,260430,257843,
03,State-PUNJAB,Rural,5,187143,102032,85111,179,131,48,74,45,29,4,3,1,4571,2420,2151,1610,995,615,976,513,463,128,67,61,179601,97858,81743,
03,State-PUNJAB,Rural,6,134169,73214,60955,168,117,51,102,53,49,4,3,1,5359,2869,2490,1164,724,440,822,430,392,102,53,49,126448,68965,57483,
03,State-PUNJAB,Rural,7,45623,24387,21236,313,206,107,89,48,41,15,11,4,4173,2163,2010,700,427,273,363,193,170,112,61,51,39858,21278,18580,
03,State-PUNJAB,Rural,8,25419,13351,12068,348,233,115,103,66,37,19,12,7,4024,2102,1922,691,425,266,290,145,145,118,63,55,19826,10305,9521,
03,State-PUNJAB,Rural,9,19263,10075,9188,402,268,134,124,60,64,29,15,14,4004,2090,1914,615,371,244,280,143,137,99,50,49,13710,7078,6632,
03,State-PUNJAB,Rural,10,27809,14599,13210,645,460,185,196,120,76,78,41,37,5555,2829,2726,1233,798,435,467,257,210,232,112,120,19403,9982,9421,
03,State-PUNJAB,Rural,11,23531,12280,11251,1659,1317,342,452,260,192,211,113,98,7267,3349,3918,1341,905,436,558,295,263,213,111,102,11830,5930,5900,
03,State-PUNJAB,Rural,12,33450,17406,16044,3230,2599,631,977,584,393,443,242,201,11807,5202,6605,2622,1838,784,980,504,476,382,196,186,13009,6241,6768,
03,State-PUNJAB,Rural,13,38698,19549,19149,4141,3320,821,1525,986,539,645,331,314,16201,6733,9468,2916,2087,829,1140,644,496,461,228,233,11669,5220,6449,
03,State-PUNJAB,Rural,14,56263,28755,27508,7841,6465,1376,2786,1742,1044,1195,675,520,24722,9766,14956,4542,3336,1206,1727,948,779,643,336,307,12807,5487,7320,
03,State-PUNJAB,Rural,15,85184,44688,40496,14888,12444,2444,5082,3284,1798,2150,1171,979,36628,13734,22894,7985,6188,1797,2556,1445,1111,1067,589,478,14828,5833,8995,
03,State-PUNJAB,Rural,16,109855,58412,51443,23521,20190,3331,7570,4960,2610,3010,1765,1245,48819,17224,31595,9006,7145,1861,2880,1718,1162,1037,523,514,14012,4887,9125,
03,State-PUNJAB,Rural,17,128448,70497,57951,32613,28457,4156,9705,6665,3040,3572,2147,1425,58387,19902,38485,8941,7380,1561,2692,1663,1029,939,480,459,11599,3803,7796,
03,State-PUNJAB,Rural,18,207919,115589,92330,58750,52218,6532,15545,10746,4799,5282,3194,2088,89575,28101,61474,15951,13345,2606,4396,2701,1695,1546,796,750,16874,4488,12386,
03,State-PUNJAB,Rural,19,193789,106499,87290,58951,52469,6482,14369,9920,4449,4792,2887,1905,87600,26424,61176,11137,9335,1802,3078,1863,1215,1063,526,537,12799,3075,9724,
03,State-PUNJAB,Urban,5-19,668536,379597,288939,99370,86948,12422,17680,12713,4967,3773,2985,788,185054,77638,107416,40033,32026,8007,9789,6353,3436,1907,1383,524,310930,159551,151379,
03,State-PUNJAB,Urban,5,103217,56192,47025,145,105,40,93,48,45,4,1,3,3432,1848,1584,1041,645,396,1011,560,451,38,20,18,97453,52965,44488,
03,State-PUNJAB,Urban,6,79097,43047,36050,115,78,37,103,60,43,4,2,2,3582,1905,1677,813,467,346,840,469,371,39,18,21,73601,40048,33553,
03,State-PUNJAB,Urban,7,28650,15159,13491,246,161,85,104,60,44,2,2,0,3152,1687,1465,476,273,203,315,160,155,19,11,8,24336,12805,11531,
03,State-PUNJAB,Urban,8,18534,9787,8747,263,180,83,100,52,48,8,3,5,3004,1607,1397,439,262,177,227,135,92,33,19,14,14460,7529,6931,
03,State-PUNJAB,Urban,9,14316,7557,6759,268,193,75,107,60,47,5,5,0,2995,1562,1433,411,256,155,197,101,96,29,19,10,10304,5361,4943,
03,State-PUNJAB,Urban,10,20165,11065,9100,409,295,114,147,91,56,12,12,0,3931,2114,1817,825,541,284,346,204,142,56,38,18,14439,7770,6669,
03,State-PUNJAB,Urban,11,15949,8753,7196,1079,867,212,282,178,104,40,32,8,4742,2363,2379,802,570,232,277,162,115,68,44,24,8659,4537,4122,
03,State-PUNJAB,Urban,12,20648,11501,9147,1944,1633,311,413,258,155,72,54,18,6635,3185,3450,1547,1142,405,424,265,159,87,56,31,9526,4908,4618,
03,State-PUNJAB,Urban,13,20766,11392,9374,2311,1902,409,496,338,158,104,80,24,7707,3635,4072,1638,1209,429,424,262,162,105,72,33,7981,3894,4087,
03,State-PUNJAB,Urban,14,26900,15105,11795,3889,3246,643,829,572,257,181,143,38,10894,5034,5860,2413,1850,563,594,386,208,153,122,31,7947,3752,4195,
03,State-PUNJAB,Urban,15,39707,23310,16397,7477,6370,1107,1504,1092,412,332,269,63,15298,6860,8438,4510,3614,896,892,605,287,236,181,55,9458,4319,5139,
03,State-PUNJAB,Urban,16,47108,27639,19469,10674,9213,1461,1963,1422,541,446,358,88,19579,8322,11257,4865,3976,889,965,673,292,246,186,60,8370,3489,4881,
03,State-PUNJAB,Urban,17,54654,32549,22105,14713,12911,1802,2685,1959,726,606,474,132,23846,9656,14190,4880,4085,795,886,649,237,207,150,57,6831,2665,4166,
03,State-PUNJAB,Urban,18,92674,56049,36625,28069,25035,3034,4487,3310,1177,1050,834,216,38122,14363,23759,9132,7843,1289,1404,1013,391,360,280,80,10050,3371,6679,
03,State-PUNJAB,Urban,19,86151,50492,35659,27768,24759,3009,4367,3213,1154,907,716,191,38135,13497,24638,6241,5293,948,987,709,278,231,167,64,7515,2138,5377,
04,State-CHANDIGARH,Total,5-19,55387,32233,23154,11501,10143,1358,881,673,208,294,223,71,11745,4614,7131,4043,3060,983,372,242,130,84,63,21,26467,13215,13252,
04,State-CHANDIGARH,Total,5,9721,5175,4546,3,2,1,2,0,2,0,0,0,125,67,58,69,39,30,37,24,13,0,0,0,9485,5043,4442,
04,State-CHANDIGARH,Total,6,6821,3567,3254,6,5,1,0,0,0,0,0,0,157,76,81,47,32,15,22,17,5,1,1,0,6588,3436,3152,
04,State-CHANDIGARH,Total,7,2057,1083,974,11,9,2,3,1,2,0,0,0,151,83,68,23,15,8,4,1,3,0,0,0,1865,974,891,
04,State-CHANDIGARH,Total,8,1082,554,528,10,10,0,0,0,0,0,0,0,127,57,70,26,15,11,6,3,3,0,0,0,913,469,444,
04,State-CHANDIGARH,Total,9,1210,608,602,14,11,3,3,1,2,0,0,0,144,79,65,23,12,11,5,1,4,0,0,0,1021,504,517,
04,State-CHANDIGARH,Total,10,1490,769,721,33,21,12,2,1,1,0,0,0,217,115,102,44,25,19,9,7,2,4,3,1,1181,597,584,
04,State-CHANDIGARH,Total,11,1053,554,499,60,48,12,9,7,2,5,3,2,228,125,103,57,37,20,4,2,2,2,2,0,688,330,358,
04,State-CHANDIGARH,Total,12,1277,691,586,128,102,26,8,2,6,5,3,2,380,184,196,124,74,50,15,7,8,7,4,3,610,315,295,
04,State-CHANDIGARH,Total,13,1309,681,628,189,141,48,18,11,7,8,5,3,396,185,211,147,80,67,13,8,5,6,3,3,532,248,284,
04,State-CHANDIGARH,Total,14,1778,942,836,325,252,73,37,27,10,14,13,1,645,274,371,223,138,85,14,7,7,7,3,4,513,228,285,
04,State-CHANDIGARH,Total,15,2899,1703,1196,712,585,127,67,52,15,25,16,9,982,450,532,394,278,116,54,30,24,14,10,4,651,282,369,
04,State-CHANDIGARH,Total,16,3596,2147,1449,1059,888,171,107,77,30,36,30,6,1267,529,738,486,343,143,35,23,12,11,8,3,595,249,346,
04,State-CHANDIGARH,Total,17,4487,2868,1619,1611,1439,172,135,111,24,50,32,18,1595,633,962,547,429,118,44,29,15,10,10,0,495,185,310,
04,State-CHANDIGARH,Total,18,8633,5810,2823,3792,3442,350,253,207,46,82,68,14,2638,925,1713,1059,888,171,82,62,20,13,11,2,714,207,507,
04,State-CHANDIGARH,Total,19,7974,5081,2893,3548,3188,360,237,176,61,69,53,16,2693,832,1861,774,655,119,28,21,7,9,8,1,616,148,468,
